,text_no_tag,polarity,SO_PMI_score,SO_PMI_scaled,SO_PMI_sentiment
1109420,@USER how awesome that your dad is with you !  very cool,1,8.332982321347357,-0.6734725690242869,0
1499851,@USER thanks love i am hoping some of them will take less time than i think . it does feel good when you tick one off !,1,22.305485333299465,-0.1913833556853065,0
332526,"to sleep i must go . it ' s  work in the am , not fun .",0,10.710005831293937,-0.5914588172277639,0
1346122,monday @  cdt . a day that i have been waiting for two years . an iphone that apple finally got right ! new iphone being announced !,1,24.567338902419955,-0.11334327890790175,0
1383268,it is four in the morning and i cant sleep so i am sitting here drinking diet coke,1,19.76713727235024,-0.27896324161102604,0
55237,"has not been updating lately , sorry",0,3.248239055097375,-0.8489099891601268,0
1007077,agrees with brittaney . school is fucking stressing me out . only two more weeks of school . good thing we have a three day weekend,1,28.554391837966655,0.02422085055368428,1
674320,im trying to call @USER lol hes not answering maybe hes like in the toliet or somthing,0,20.859874747057738,-0.24126083788871966,0
374477,- laying in bed b / c i have nothing to do !,0,12.43325331387239,-0.5320021098250896,0
207774,dell to discontinue the mini  ! no  ! i kinda wanna pick one up now just to have it before its gone @USER @URL,0,16.770123768640204,-0.3823683280965301,0
1240716,work experience was fun today . i was amazing in cricket,1,15.241374310783522,-0.4351143266409637,0
1328513,@USER aww ! that ' s deloinkful ! @URL,1,1.5363905822523969,-0.9079733998406212,0
1493840,@USER thank you for coming out and talking with all of us at camden yesterday and taking pics . your awesome,1,24.621652732900614,-0.11146930458938131,0
330979,i can not believe it ! theres a trilogy coming out thats very similar to the novel i just started writing last week . hate when that happens !,0,27.821781242174243,-0.0010562000583106412,0
761824,my mouse will not connect to my mb pro today . making today ' s work super frustrating .,0,22.82208715485166,-0.173559193074746,0
569490,sending my graduation ring back to jostens .  still does not fit,0,11.863100424667161,-0.5516739293698609,0
590047,@USER goro left and right  za tebe te pitam mila . miss you  ,0,12.518670454493705,-0.529054987030228,0
633338,@URL - sometimes i miss the old days . you know ?,0,7.3718151362582045,-0.7066354412563062,0
727420,@USER i just can not sleep .  i tried to follow but her updated are protected and .  what are you doing up ?,0,10.94996668676519,-0.583179517524101,0
1584169,@USER it is a hilarious movie ! we are renting it these holidays okay seriously funny .,1,13.841879971470727,-0.483400673370289,0
1400446,"@USER yay ! you are amazing i can not wait to see you , come to brazil please <  we love you diva !",1,25.012187048888407,-0.09799481250908737,0
147525,glad you are in a better mood kj . do not be in a funk .,0,8.408970570326144,-0.6708507685393019,0
777083,"im sticking to my sheets  this is why i hate summer , its so hard to get comfy and get a good nights sleep",0,25.23904317408229,-0.09016766150813238,0
861553,"hey everybody !  peace out ! i am out for the night ! ( maybe , who knows maybe i will be back on twitter in  min , but i will try not to ! )",1,30.55577008032351,0.09327382278251384,1
1422535,@USER you are too cool for school .,1,4.873049442776986,-0.7928496282533211,0
496223,celebrates finding a bike by randomly having the urge to eat bk for dinner,0,13.72274826193436,-0.48751104014458757,0
1398155,a saturday with absolutley no plans,1,5.981607064183876,-0.7546013866041453,0
1386376,"could not sleep  -  , but now that it ' s time to get up i was sleeping well enough to dream . oh well , time to get up !",1,28.21140276429547,0.012386798160311074,1
61005,@USER @USER hey rob y kris ! i just wanna say that youre the most important to me in the world . i love you so much ! ,0,22.61637611669385,-0.18065678127893614,0
598740,i want a new phone,0,4.6804705114043,-0.7994941231911074,0
299076,@USER im so sorry about your grandma . im praying .,0,6.224168512988488,-0.7462323593840008,0
1247999,off to a job interview ! wish me luck,1,15.599577689688049,-0.4227553394928677,0
611010,@USER today is so boring with out ya lol all did was watched movies very sad . ,0,21.625594608173646,-0.21484142791130656,0
639587,@USER he ' s spending a lot of time on danny and nick . i am getting bored  .,0,13.752808263809282,-0.48647388863032753,0
322401,i am really getting discouraged,0,4.55260315236783,-0.803905893542983,0
728827,@USER hahahaha im a classy woman i always get the shiteye from people,0,17.631535267928736,-0.35264729731930056,0
429334,"@USER awh yeah ive had alot of people say stuff similar to that , i need to take notice .  its also my self - confidence that doesnt +",0,31.05026441498294,0.11033521719356743,1
303954,getting really really worried about @USER have not heard from her in a few days .,0,10.240186237574648,-0.6076688662185302,0
1304338,@USER maybe the key is switching food ? start mixing another food grain - free in,1,25.891912623898712,-0.06764189649624996,0
547196,searching for the best blackberry apps . i miss pirette,0,9.737590076509836,-0.6250097955930071,0
7058,is missing her luke more than she thought was possible roll on  !,0,9.58169083114797,-0.6303887419773702,0
425648,woke out of nowhere with the worst migraine in my life feel like im dying plz help,0,19.047277745318357,-0.30380034580091353,0
288255,@USER at the plantation,0,1.2263406570632758,-0.9186709623605487,0
1037295,today was so much fun ! i love my whitman friends and my dorky family .,1,21.872320371552135,-0.20632872055487583,0
191782,just got totally snobed off .  i feel so alone rite now,0,4.8590383682121665,-0.793333048289746,0
1201865,done reading !,1,2.7403633865783394,-0.8664330758469512,0
369566,@USER i am so serious i almost cried . it ' s such a disgusting thought lol .,0,15.326008462496965,-0.43219421908498434,0
1250950,watchingg bride wars again,1,4.372169151749775,-0.8101313554622366,0
1227614,i have officially retired from my job thanks to our online mall @URL,1,13.116314602319939,-0.5084346445736376,0
488339,about to yard work what fun . i was going to go apply for a job but hubby said i do not want you to work .,0,23.36513904233356,-0.15482243152139696,0
362293,so disappointed with the yearbook everybody looks pink and its just plain crap ! next year it is going to be so much better ! ,0,24.631517072456674,-0.11112895814661283,0
1346273,"@USER or maybe it ' s just that @USER does not have add like we all do , who need constant interaction .",1,10.72671813233626,-0.5908821975587122,0
1267451,annoyed that exams are going to make her miss all the sun .  will sunbathe when she gets home from exam .  yep . x,1,28.5543613165164,0.0242197974809506,1
1366108,@URL the gk theme song winners !  go check them out they rock,1,15.58605047787498,-0.42322206495329906,0
777880,good things happen to good people i do not understand why bad things always happen to me i should b used to stuff like this by now,0,19.463290920783322,-0.2894467640319921,0
507738,"everyone knows argo . argo this , argo that .  anyone remember amber ? ! ",0,16.47385795249702,-0.3925903015054121,0
883301,@USER happy birthday ! * hug,1,7.639835140787413,-0.6973880248820123,0
1062598,union station from filene ' s basement . so pretty @URL,1,8.657431929624643,-0.6622781784209182,0
768785,i am already missing that voice,0,4.595312703063987,-0.8024322983195962,0
234738,no it ' s going down . chester day,0,8.006800155154625,-0.6847267375702194,0
1396991,yay  ! got my kings of leon tix,1,9.47001157842961,-0.6342419787985198,0
655692,"tweetdeck for iphone does not let you tap links from the feed view , you have to go to the tweet detail screen . back to twitterfon for now .",0,20.04902414157692,-0.26923738083147697,0
11113,"off to get my hair done , still feeling poorly . ",0,8.156351298017784,-0.6795668179226678,0
223768,we were totally rushed out of iron starr .  my 1 st time there and maybe my last food was great though .  all about service,0,27.292018417388512,-0.0193344529410423,0
269640,"@USER finished the course , can not see claire anymore oh yeah claire is doing a free gig sunday night at southbank , want to go ?",0,37.034501055545576,0.31680759598034336,1
1038147,do you use a great twitter branding name ? well .  @USER sure does - articlesbin featured follower of the day,1,25.384741813548125,-0.08514066366640272,0
846015,@USER hi whats up,1,6.729347433142609,-0.7288023178227852,0
759559,omg im so  bored !  i cant wait till the fall so i can work,0,17.395981394690686,-0.3607745441949065,0
186471,"@USER poor you something must be wrong , haha",0,2.1775453561136167,-0.8858518228908873,0
813271,@USER little miss sunshine es genial,1,7.546168523402978,-0.7006197769777076,0
1499025,"@USER aw poo ! but they already have hogwarts there , very cool .",1,10.043726290744537,-0.6144472667054672,0
902255,"@USER i love having days off school , i had one on friday too",1,12.85748694626887,-0.5173649000181557,0
1194961,waiting on the mtv movie awards,1,9.46971081972095,-0.6342523557888944,0
1318862,workin ' late through the midnight hour,1,6.579339061824786,-0.7339780130909136,0
1315791,"i have missed *pseudowork* , it ' s nice being back even if for a only few hours",1,8.646113913073892,-0.6626686806588381,0
1321395,""" the da is dressed to the nine "" & hopefully i will be too",1,5.975804039954522,-0.7548016066637384,0
757559,"@USER i am at  but my goal is  hope things get a good final push , it is such a good cause ! will b nice  c u on sat !",0,32.31564304850138,0.15399420867755853,1
275408,i miss my ahead family ! and it ' s all because of those people posting their summer review on multiply !,0,16.115539622814552,-0.40495325476681376,0
1549412,"@USER on the beach today im just working not a bad job huh ? haha "" and i thought it was you and was like what ? !  liam ? !  since whenn !",1,26.385878035615992,-0.05059875135985259,0
967538,@USER yay i got a hug back - btw how many updates do i have ? ,1,15.963548769827288,-0.41019735102420396,0
1163337,this weather is amazing .   proud to be living in england at the moment  lol .  off to starbucks for a chat,1,21.365185378502336,-0.22382625193110206,0
326981,blah blah blah . yknow theres no stars out tonight,0,11.76243842979088,-0.5551470409434657,0
1294473,@USER so glad you are on twitter,1,6.49353719139767,-0.7369384101065263,0
358026,i didnt tweet the whole day ! tweet . gonna retire now . working whole day tmr,0,29.20196544072155,0.046563894492493985,1
869579,"@USER o  i may have to do a bbq tonight for dinner , i think thats how i cook all summer long hahaha hope the weather stays good 4 u",1,41.857322780023274,0.483208013231194,1
458408,a lil upset wit the lose of orlando,0,10.226047847538485,-0.6081566789836863,0
282897,the back - to - big e3 is just making me regret missing the tokyo game show while i was there .,0,18.0736540643946,-0.33739300089093094,0
704337,i wish i knew how to dance,0,10.055748919088463,-0.6140324534514903,0
754468,@USER that reminds me of my grandma .,0,2.4526813141265515,-0.8763588868402554,0
1048206,"sitting around , yay ? i am better then he seems to think",1,10.438117364367415,-0.6008397060366215,0
1507586,writing my fanfic,1,3.5512936027946607,-0.8384537861181085,0
856596,@USER you are a sweetheart . thank you .,1,5.343053072022724,-0.7766332295382359,0
446458,slowly on the bridge,0,3.1458284946864987,-0.85244343098253,0
327665,gm going under . why did i buy a  gmc ? having issues already .,0,12.588741121252728,-0.5266373591659077,0
691470,- will be a bit late as i have to change train in leiden / / this will not be a lucky afternoon / evening .  -,0,22.612552736587684,-0.1807886982523017,0
1011755,"is on his way back from darlo , marks bday present , blue hair dye and a new tshirt , not sure i needed the tshirt but its all gravy",1,28.34001882331728,0.01682440069033342,1
1478478,gone swimming with sebs,1,5.876246548526055,-0.758236609875668,0
570592,"i miss my env . env2 . not the regular env , i hated that one .",0,11.737120621806591,-0.556020573919209,0
1186586,@USER saturday was pretty much my day of rest this weekend .,1,22.13098776612935,-0.19740399456544466,0
1466076,@USER if you wanna talk i have got forever . at least the next eight hours *hug* sometimes life sucks,1,19.239189973512758,-0.2971788539292547,0
71241,i dont have any plans tomorrow,0,7.939939733237749,-0.6870336032891138,0
1352931,@URL anna & her brother albert posing for a photo while free - falling from  feet high . ,1,13.639755599013881,-0.49037451188948655,0
1213361,"mtv movie awards  it was awesome !  i love @USER , @USER",1,15.943075548944716,-0.4109037326182069,0
1301786,fdhsukemnhwsdgbeswnjq !  fuck yeah ! ,1,6.212130722795717,-0.746647695762845,0
974002,@USER @USER good morning my loves x,1,9.995825581926697,-0.6160999709498406,0
659172,ottawa tweeps - rideau westbound is closed for the next few hours . avoid if you can . accident with vehicle and bicycle .,0,16.197797428798257,-0.40211513757737727,0
604960,"downloading @URL looks like drupal genealogy is still in it ' s infancy , i ' d hoped to find a full paf solution",0,19.783812145839704,-0.2783879132939603,0
1313907,@USER you more so than others !,1,1.919487837623223,-0.8947555065028232,0
1433449,whoop whoop i am watching beaty and the geek ! love it,1,10.407843437203928,-0.6018842385529819,0
874977,"i just found out pacquaio won the fight in like , only two rounds . go filipino ! anyways , i am about to eat soon .",1,21.081800552730275,-0.23360379627027983,0
671013,@USER my fan wont go off . i am not happy .,0,5.887393082610473,-0.7578520242474798,0
1236770,wonders if anyone is still wide awake @URL,1,9.399369274354019,-0.6366793296991512,0
1301280,@USER hello  twitter punkins sounds like a new rock band,1,22.03566565620033,-0.20069286563959543,0
768133,my goldfish died . i will bury him tomorrow morning . night .,0,20.6509801295434,-0.2484682682068302,0
939848,is at work x ,1,5.587398830987537,-0.7682026387828573,0
773840,tired as hell  and i forgot to squarespace yesterday,0,9.833005259428889,-0.6217177132485128,0
935871,listening to crara ! ,1,3.8389756752464406,-0.8285279751248046,0
1335960,"ah  its kim kardashian !  i absolutelyy lovee her , if anyone can help me get in touch with her then youu r an angel sent from above ! ",1,26.56877143120426,-0.044288433650232384,0
941714,@USER thank you !,1,3.423565234399501,-0.8428607609162546,0
1399414,@URL such a cute picture of him,1,4.244440783354604,-0.8145383302603831,0
720309,@USER i know .  sorry babe .,0,3.0408438607513153,-0.856065685316145,0
466865,"@USER is there such a thing hopefully see something i like the look of , , lo . x . x . x . x",0,20.487332519187042,-0.2541145541782137,0
568146,ah  forgot i have my hair - appointment today . no sleeping for me then,0,12.21487037856278,-0.5395369128163654,0
798512,@USER could not agree more ! the unison & committment was incredible . considering the pressure they r under made it all the more amazing,1,16.150111768076627,-0.40376042207974416,0
75479,i really hate monday ' s,0,6.344362621595886,-0.7420853369631106,0
160736,lappy charger is completely dead .  conserving what ' s left of the battery until i can afford to buy a new one,0,17.913595357223265,-0.3429154599780593,0
106064,fell asleep and missed the party . that ' s how i roll,0,10.631512955646654,-0.5941670341192647,0
887260,is finally online !,1,2.858146422234719,-0.8623692419758338,0
1156791,i just updated my twitter ' s design . photo by yours truly ^^,1,10.903446671130302,-0.5847845841125825,0
1239530,@USER other elevators i think . these ones over here only go to  or  . had ground floor for lunch,1,12.387793940209516,-0.5335705813916565,0
1354705,"@USER i dont know what you mean , i thought it was a mic , thought we could all have a sing song",1,21.749882400954984,-0.21055316229430576,0
1182344,laying out on the deck .  now all i need is a pool and a bartender,1,6.63247857322887,-0.7321445559624307,0
895235,@URL - arrived at los angeles .  warm welcome,1,8.904292007556167,-0.6537608368484735,0
24470,god i hate morningss . off to the track !,0,9.705276891033709,-0.6261246880466595,0
556892,@USER hi its   am and we are waiting for a bus right now and its rainy and i am sad,0,11.173005234964682,-0.5754840832734314,0
972093,learning to live in the tension can be very challenging at times . remembering to breathe always helps .,1,15.837176120310756,-0.41455754984762694,0
1293868,@USER sorry .  let us get back to peas - ness .  hehe !,1,18.169233842820567,-0.3340952395554656,0
1177692,@USER ahh thanx u made a pregnant person happy im  months  1 st baby,1,19.737773015042176,-0.2799763880525633,0
1370677,"@USER i would love to , but i am sure that ' s been tweeted a few hundred thousand times already",1,18.39638825494545,-0.32625779684716283,0
1266203,"wants to be friend with carla carstens , she ' s rockstar for creating a fabulous website "" free fashion internships """,1,15.68697180503226,-0.4197400057133218,0
261980,i do not feel good,0,-0.25793411241681463,-0.9698824636488624,0
203286,yep ! i am definitely hungover .,0,8.648835270765835,-0.6625747864447663,0
1389799,good morning ! ,1,6.182167714664539,-0.7476815007301348,0
1531172,"@USER do not worry .  everyones always goes up and down . it ' s probably marketing swines anyway . .  well , i hope . lol .",1,26.509998080432993,-0.046316273502145844,0
540104,plane finally landed in denver over an hour late . no idea if i will get back to milwaukee tonight,0,21.68305529799655,-0.21285887841885387,0
598291,"@USER been trying find our the uk release date myself , still no luck heard anything ?",0,20.029133664466077,-0.26992365618637215,0
1036130,geeze i thought i was all alone on here ! reset my api wrong .  lol no friends at all . !  fixed it ! . ,1,16.558380552977887,-0.38967404276921214,0
1443879,wishing my night was a tad more exciting .  i had blueberry / blackberry / strawberry pancakes for dinner and a cup of tea,1,27.546387188882864,-0.01055804109537517,0
1077419,@USER oh right .  voting !,1,-0.5823766756954305,-0.9810766111806881,0
986653,@USER number one ?  awesome !  your dvd is fucking amazment ! and the documentry is so sweet love it love it love it xx,1,28.437141980031754,0.020175412758638434,1
1181146,@USER i just voted for you,1,1.2263406570632758,-0.9186709623605487,0
661731,i tried changing my pic green to support . & it does not change,0,11.347027988943934,-0.5694798267349159,0
421638,"and after voting , i go canoeing . unfortunately the weather is quite bad outdoor sport",0,10.785787041547488,-0.5888441601397849,0
296988,"@USER come back dropular , i miss you",0,10.004008799672082,-0.6158176277646519,0
1196074,@USER nice she could hide in that pocketbook .  hehehehe,1,6.728374640985267,-0.7288358817880586,0
47676,omg  uai cut offs .  just made me life a million more times complicated,0,17.341253517087026,-0.3626628042610587,0
1436449,@USER i love my friends to,1,7.018392663374101,-0.7188294741925145,0
652148,oh man my belly is grawling .  so  hungry !,0,7.700319203230238,-0.6953011608421431,0
629400,"@USER : nice how was the concert in michigan ? i wanted  go relly bad , but i had  work . .",0,9.85430416497732,-0.62098284329629,0
1429181,@USER woohoo !  no work for four days !  goodnight michelle,1,13.744923261742318,-0.48674594256657555,0
1313506,"@USER oh , baby , baby , it ' s a wild world , it ' s hard to get by , just upon a smile , haa religion",1,10.341874321620866,-0.6041603517883056,0
1480953,fabulous workout .  hot . !  relaxing watching a movie .  then takin roomies doggie for a walk !,1,22.057079257161693,-0.19995403838485182,0
925388,@USER what ' s wrong kristin ? * i responded *,1,1.0663869530066608,-0.9241897985557063,0
445061,@USER thanks for the opinion dougie ha ha,0,8.306455006800546,-0.6743878332536758,0
1322955,i will be designing all day mm and night lol,1,17.747398157635097,-0.348649713686222,0
1479056,@USER no what was she like ? errmm its bluee + quite short whats yourrs like ? ,1,14.837627523066345,-0.4490446847959927,0
1035700,@USER would you play come rain or shine for me tomorrow dave ? / please ? since i made you a cool logo ? ,1,30.169725847620136,0.07995425074171192,1
564038,my whole family is sick .  let us cross my fingers that i will not,0,14.150181331125243,-0.47276344109916,0
316764,"my ribs have lemons between them . plus sinus headache . gah . making tea , but think 7 yo is going to be late to school for first time .",0,30.704809836113032,0.09841609819038766,1
343113,my thoughts are with the passengers of the air france flight and their families !  so sad,0,9.441834831294157,-0.6352141529214643,0
293694,totally can not walk anymore really depressed . fuck everything .,0,11.342663245508271,-0.569630422210009,0
227681,ya hopefully eventually but they cost  tell nicole i said hey,0,14.37767422967412,-0.4649143196920779,0
708839,i think i have been in the heat and humidity too long today cause now i am feeling sick,0,18.42720021769148,-0.3251947006453614,0
410842,@USER i am right there with you . the smell of seafood makes me want to hurl ! yuck . ,0,7.198090238323056,-0.7126294209542393,0
250578,@USER lol poor little tiaamii and her butchered name .,0,6.401185017552745,-0.7401248103385363,0
212199,"@USER .  wow !  i own tha movie , the only person u can relate to is her .  so  much pain",0,19.8228429735678,-0.2770412439807163,0
1513723,"@USER  , we have been friends for about  years .",1,7.300797678725033,-0.7090857359677272,0
504184,@USER no  ! i only have transport by scooter right now .,0,1.512569052520366,-0.9087953071623961,0
1212015,@USER yeah ur right !  vote for her in the ms . twitterworld alright ?,1,10.45511782915563,-0.6002531439375375,0
1060567,"i am helping @USER get facebook for dummies , 2 nd client this week lol",1,20.682728348392196,-0.2473728686326352,0
1544004,@USER what kind of surprise ? my mom used to order new bees for her beehive through the mail . that always surprised the post office .,1,25.169035886262662,-0.09258310262731406,0
1429201,is looking forward to the memories of summer '  .,1,13.029513231559745,-0.511429527058954,0
909600,@USER do you have a facebook page ? if not i will email you pictures of my bangs . if you do not like them i will blame the kitties .,1,13.084089266658486,-0.509546505970649,0
106425,i am so hungry it ' s  .  bread .  noodles .  or meat . wahh,0,7.230315573984493,-0.7115175595572285,0
521446,think i am getting a cold bad times ! x,0,10.973304353745474,-0.5823743047783196,0
96163,@USER you are taking forever with responding to text messages,0,8.839753486418594,-0.6559875906991373,0
471175,@USER akfjsagkjlsd you suck ; ____ : i dont think i can go !  kiara ! ,0,10.624205347948156,-0.5944191663853122,0
882721,refuses to use twitter .  psht .,1,8.866175797850685,-0.6550759493617191,0
36517,i do not feel good for some reason 2 day . ,0,10.889179545102909,-0.5852768386182547,0
1275205,@USER lol im not an alian lol kool someone texted me b34 and i didnt know who it was,1,19.53577192694285,-0.28694597292737933,0
1595714,"@USER that sucks .  i guess you have to be a little "" electric "" the whole day , then , you will be tired at night and able to sleep .",1,23.173484979550736,-0.16143501598684007,0
704406,@USER come to the new jersey show please you don ' t know how bad i wish i was in dallas especially now that you are there,0,19.917048649924322,-0.2737908928898677,0
1064576,matthew .  old habits die hard,1,8.328927862652607,-0.6736124588350814,0
112563,"paired up + put away about a gazillion shoes . yes , its as tedious as it sounds .  hours to go",0,20.21213483960572,-0.2636096197901937,0
1527242,"@USER thanks just watched it , was amazing ! x",1,11.773295413048075,-0.5547724456033738,0
970187,ah  ! skins is making me procrastinate so much !  but so good ,1,10.157054976051537,-0.6105371199907621,0
724200,"@USER fuck you , my dreams were really fucking scary . like , beyond what was in the movies . and i could not wake up",0,19.33197606336332,-0.29397748241932586,0
1545852,my grandma came over .  which means we laughed a lot and ate cookies,1,10.599287619985198,-0.5952788955162762,0
489349,this is the most i could find on the availability of a pre emulator : @URL webos,0,9.18105595511182,-0.644211730747472,0
829149,just received an appreciation certificate from dubai police for managing their campaign against speed in january,1,10.343918733009538,-0.6040898140559279,0
80541,@USER i love you just as much . i need you i hate current life,0,10.246243203223237,-0.6074598844919024,0
794859,the entry form comes up i fill it out hit submit .  and it goes away ! . ,0,10.739438508378937,-0.5904433101185345,0
1458146,just got back from hearing mass and a straight jog miler phew . that felt awesome ! no walking breaks ! ,1,22.643033385432084,-0.17973703327782375,0
567774,all used js frameworks sends */ * in accept header and wants xhtml + xml back and not rdf + xml,0,15.355746380368267,-0.43116818034155724,0
493525,@USER me too i hope your day gets better,0,10.212182754655535,-0.60863506225654,0
775427,"mutalating a dog : no nose , lips , toes , ears and cuttin up the stomach is so sad . how can someone b so cruel to soomethin so innocent .",0,22.983610210314538,-0.1679862100038103,0
426000,hy emily ! also i cant sleep,0,9.458311809987475,-0.6346456525110746,0
1094727,@USER good morning ck ! wow your in charlotte thats where i lived for the past  years went to uncc,1,29.364281571926433,0.05216424082542037,1
968375,@USER no fair ! it took me ages to reach  followers when i first joined,1,14.470488630893108,-0.4617119713632269,0
1495396,@USER they felt sorry for u,1,4.937719675205022,-0.7906183300062559,0
527992,awh my poor jacob going to the er .,0,4.655420883784174,-0.8003584032176345,0
294966,"@USER says i should be getting dave , dave ja vu , 4 music and a load of others but i am not i will try a rescan or something .",0,20.132083283849035,-0.26637161536881626,0
613695,"dr . adele i love you , but since you did a piece for goop today , i do not know if i can ever come back to you . ",0,22.079950888247232,-0.19916490514019436,0
191987,i think i should go to sleep .  its  and i need to start studying for exams tomorrow,0,16.289661606669455,-0.39894557452871837,0
376559,my wisdom teeth hurt so bad,0,1.5995804295099973,-0.9057931788931382,0
2127,"@USER of course . what are not they remaking ? at least with haley , i have a bit of hope .",0,14.597402480871505,-0.45733309965745095,0
1475511,"that will keep me full for hourss , then i workout and am energized ! ",1,11.324660136206592,-0.5702515782615396,0
1318505,"@USER happy birthday , nicole",1,6.253540779667519,-0.7452189365974633,0
1421250,loves michael mcintyre,1,3.679021971189829,-0.8340468113199621,0
207872,i just had to take out my industrial . sad day,0,9.29071066403938,-0.6404283461727409,0
516827,@USER your link to your site doesnt work x,0,13.137621813085264,-0.5076994880689285,0
1298948,@USER thnx for the retweet !,1,3.1458284946864987,-0.85244343098253,0
1164947,@USER how are you ?,1,0.0,-0.9609830378808419,0
826657,@USER ben added press record on twitter . you happy ?,1,9.39356625012466,-0.6368795497587443,0
464857,at work,0,3.000081620788656,-0.8574720930428582,0
343083,"have u ever liked a song soo much .  but the video kills the song  u ? ; yea , just happend  me",0,33.31279038335713,0.18839849356713545,1
785206,@USER marking their mba assignments these days is pretty hard work either still  to go ! did not know you did both ba / ma with them .,0,18.165006483402017,-0.3342410949097172,0
1281658,@USER is he making you all stand ? ( or do you have to fight each other for the chair ? ) .  perhaps they should change it to,1,10.130632664619437,-0.6114487613281805,0
790089,@USER people are now saying the gomtv notice was a fake t_t .,0,9.49155270532977,-0.6334987515533477,0
1111247,@USER hahaha .  just now i read .  so do not complain .  u brat !,1,10.460241235039284,-0.6000763725523424,0
811357,@USER they all lied so they did not hurt my feelings .,1,0.9064332489500475,-0.9297086347508637,0
1043465,it ' s cold outside .,1,5.379420716193596,-0.775378447273789,0
311255,"working on promotional ideas for the new jack black film "" year one "" and i am stuck",0,15.706425447148261,-0.41906880234938204,0
650446,@USER ouch with the situation sux that u had to line up just not to get it rite away,0,12.592387274951676,-0.5265115569837979,0
1091596,morning world ! i think it must be breakfast time . then sunshine,1,20.244626012008318,-0.26248858630531047,0
1286494,found some shoes on the street and took them,1,6.51480054068721,-0.7362047669415774,0
165939,"@USER i have been waiting about the same time to get in , its whenever they feel like it . ",0,11.4832927203293,-0.5647783242837641,0
370219,"@USER hey , since u are busy not being on bones ( , if you love dogs check out @USER especially the website . so funny .",0,27.911743527994943,0.002047742561302912,1
228831,aw the last tonight show was so sad haha,0,15.690245348446078,-0.4196270595956614,0
882351,"@USER yes , finally got around to it .",1,7.291829205227861,-0.7093951726040553,0
1102401,@USER = great mother and an even better mommy,1,7.453459125298714,-0.7038185024145878,0
510341,hate work placement .  my feet back and hands hurt wanna be back at school . ,0,16.93832495800873,-0.3765649313110012,0
1583090,"@USER heyy i hope you had fun i am europe ! i can not wait till i see you in lafayette , la ! it ' s gonna be great i bet ! well ttyl",1,36.872212332636536,0.31120819530788824,1
618653,i never see people over summer vaction,0,14.295897308527763,-0.46773584505163646,0
562025,"ha lol .  today i sewed my finger  .  it hurt , luckily i didnt get blood on the pillow i was sewing ! ",0,20.90640657454992,-0.23965536375915653,0
36603,"@USER i love green , but purple is nice to . btw , will you be restocking the maze t - shirt ? it ' s listed as sold out now",0,17.228551594570824,-0.36655132596122575,0
1175471,.  need to revise more when i get back !,1,9.099636316135832,-0.6470209289040729,0
799145,woke up,1,2.4791036255586474,-0.8754472455028371,0
603445,have to go  the docters but at least i can read night world while im waiting !  < ,0,20.767473629826853,-0.24444892680016062,0
20831,@USER i am sorry . if only i can warp myself there i ' d do it . i wish i can comfort you right now,0,7.713969821116879,-0.6948301775377965,0
114196,exams suck,0,1.6417510979102294,-0.9043381765690981,0
228887,@USER we lost tonight i think they got ya number  mel . yo we out  see drag me  hell 2 mrw ?,0,29.71020172907589,0.0640994235407597,1
1325807,@USER read and replied .  love it ! ,1,5.18837642506695,-0.7819699929648771,0
769081,@USER i need every dollar i can make .,0,7.939834730123035,-0.6870372261810842,0
1113445,@USER i definitely agree ! goodmorning ! ,1,5.06531633230972,-0.7862158996045112,0
372845,says follow my photography twitter ! search jleeimages i could not use jleephotography because it was already taken,0,20.97262248114958,-0.23737073556506338,0
970432,@USER i am quick like that !,1,6.1315104323869924,-0.7494293142279872,0
27922,ugg i lost my pone charger .  im rly mad . ,0,9.577636372453222,-0.6305286317881647,0
1275615,midnight run is turning into  a . m run .  charging up my shuffle and putting all the right songs on it,1,10.256907356019921,-0.6070919423251853,0
861822,"never made it to sww . oh well , tomorrow maybe",1,14.909239716634733,-0.4465738700798798,0
125031,man if these aftershocks do not stop . i can not get any sleep @URL,0,12.186729313914121,-0.5405078557968312,0
383245,"probably gonna play at ""  minutes of fame "" in wijchen ,  .  yes , in the middle of my last test week ! hate it when this happens",0,28.440339565743116,0.02028573812975165,1
1488374,"las week of school starts tomorro mann , it ' s ridiculous how time flies . .",1,17.12747833092462,-0.370038627421753,0
287737,finally managed to catch the gadget show for once ! normally always miss it .  do not know why,0,19.701456688374073,-0.28122939972411654,0
1373976,"@USER you will probably leave before i wake up , good luck ! lol ",1,15.372633481246583,-0.4305855296045318,0
1493330,@USER go buy some friends,1,8.661870929758473,-0.6621250208885349,0
553558,"@USER @USER please fix the "" minimize to tray "" problem it ' s really starting to annoy me .",0,13.785399226896029,-0.48534941209645166,0
1567526,most thorough car review ever . @URL not sure if i liked the mall chase or the beach assault better,1,18.520185149088483,-0.32198646856330604,0
462562,is tired and has a fever ( ? ) . it ' s not so good,0,4.937587963914557,-0.7906228744026574,0
2741,does not want to go college want to cuddle my baby ,0,4.540861461120155,-0.8043110137059215,0
825078,"and do not even  say some ramen noodles either guys ! i have been to college , bc i have totally lived off the mutha effers for too long",1,20.835280800262474,-0.24210939569209156,0
1440237,@USER mee to  i live here and was shopping on michigan yesterday < ,1,5.033090996648284,-0.7873277610015219,0
